,name,price,os,graphics,display,ram,rom,warranty,rating,core,intel_core
667,MSI Thin GF63 11SC-1629IN Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹50,990",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650 Max Q,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,2 Year Warranty,65,"Hexa Core, 12 Threads",11th Gen Intel Core i5 11260H
668,HP Omen 16-k0789TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹95,999",Windows 11  OS,4 GB NVIDIA GeForce 3050,"16.1 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,72,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
669,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),"₹35,990",Windows 11 OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U 
670,Acer Chromebook Spin CP714-2WN Laptop (13th Gen Core i5/ 16GB/ 256GB SSD/ Chrome OS),"₹87,999",Chrome OS,Intel Integrated UHD,"14 inches, 1920 x 1200 pixels, Touch Screen",16 GB LPDDR4X RAM,256 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
671,Asus Vivobook 15X OLED M3504YA-LK741WS Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11 Home),"₹76,500",Windows 11 OS,Integrated AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7  7730U
672,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),"₹31,490",Windows 11 OS,Intel UHD Graphics ,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,256 GB SSD,1 Year Warranty,,"Hexa Core (2P + 4E), 8 Threads",12th Gen Intel Core i3 1215U
673,Asus ROG Flow X13 GV302XV-MU016WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),"₹1,88,752",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"13.4 inches, 2560 x 1600 pixels, Touch Screen",16 GB LPDDR5 RAM,1 TB SSD,1 Year Warranty,75,"Octa Core, 16 Threads",7th Gen AMD Ryzen 9  7940HS
674,Asus BR1100CKA-GJ0746W Laptop (Celeron N4500/ 8GB/ 128GB SSD/ Win11 Home),"₹27,667",Windows 11 OS,Intel UHD Graphics,"11.6 inches, 1366 x 768 pixels",8 GB DDR4 RAM,128 GB SSD,1 Year Warranty,,Dual Core,Intel Celeron  N4500
675,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,08,100",Windows 11 OS,6 GB NVIDIA Geforce RTX 4050,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"12 Cores (4P + 8E), 16 Threads",13th Gen Intel Core i5 13500H
676,Asus Vivobook 16X K3605ZU-MB542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,02,500",Windows 11 OS,6 GB NVIDIA Geforce RTX 4050,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,71,"Octa Core (4P + 4E), 12 Threads",12th Gen Intel Core i5 12450H 
677,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹56,199",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050 ,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"Quad Core, 8 Threads",11th Gen Intel Core i5 11320H
678,Asus Vivobook Go 14 E1404FA-NK543WS Laptop (Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),"₹43,990",Windows 11 OS,AMD Radeon AMD,"14 inches, 1920 x 1080 pixels",16 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
679,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹81,900",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,63,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800HS
680,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹59,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,63,"Quad Core, 8 Threads",5th Gen AMD Ryzen 5 5500H
681,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),"₹3,55,500",Windows 11  OS,16 GB NVIDIA GeForce RTX 4090 ,"17.3 inches, 2560 x 1440 pixels",32 GB DDR5 RAM,1 TB SSD,1 Year Warranty,88,"24 Cores (8P + 16E), 32 Threads",13th Gen Intel Core i9 13900HX
682,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),"₹42,990",Windows 11 OS,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
683,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),"₹10,990",1 Year Warranty,ARM Mali G72,"11.6 inches, 1366 x 768 pixels",4 GB LPDDR4 RAM,64 GB Hard Disk,2 USB 3.0 Ports,,Octa Core,MediaTek MT8183
684,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),"₹64,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"Octa Core (4P + 4E), 12 Threads",13th Gen Intel Core i5 13420H
685,Acer Aspire 5 2023 A514-56GM Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹74,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i7 1355U
686,Acer Nitro V ANV15-51 NH.QNASI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹62,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,62,"Octa Core (4P + 4E), 12 Threads",13th Gen Intel Core i5 13420H
687,Zebronics ZEB-NBC 5S 2023 Laptop (12th Gen Core i7 / 16GB/ 1TB SSD/ Win11 Home),"₹57,990",Windows 11 OS,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,1 TB SSD,1 Year Warranty,72,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i7 1255U
688,Zebronics ZEB-NBC 5S Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),"₹55,990",Windows 11 OS,Intel Integrated,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,72,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i7 1255U
689,HP Omen 16-u0022TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,68,500",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"16.1 inches, 2560 x 1600 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,78,"16 Cores (8P + 8E), 24 Threads",13th Gen Intel Core i7 13700HX
690,Asus TUF Gaming F17 FX707ZC4-HX048WS Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),"₹85,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 3050,"17.3 inches, 1920 x 1080 pixels",8 GB DDR5 RAM,512 GB SSD,1 Year Warranty,70,"12 Cores (4P + 8E), 16 Threads",12th Gen Intel Core i5 12500H
691,HP Omen 17-ck2008AX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 1TB SSD/ Win 11/ 12GB Graphics),"₹2,59,499",Windows 11 OS,12 GB NVIDIA GeForce RTX 4080,"17.3 inches, 2560 x 1440 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,85,"16 Cores (8P + 8E), 24 Threads",13th Gen Intel Core i7 13700HX
692,Lenovo IdeaPad Gaming 3 82K2027CIN Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹53,990",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,65,"Hexa Core, 12 Threads",5th Gen AMD Ryzen 5 5600H
693,Lenovo IdeaPad Gaming 3 15IHU6 82K101R3IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹53,990",Windows 11 OS,4 GB NVIDIA GeForce GTX 1650,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"Quad Core, 8 Threads",11th Gen Intel Core i5 11320H
694,Asus TUF Gaming F17 FX706HF-HX019W Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),"₹69,500",Windows 11 OS,4 GB NVIDIA GeForce RTX 2050,"17.3 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,66,"Hexa Core, 12 Threads",11th Gen Intel Core i5 11400H
695,Acer Aspire 3 A315-23 Laptop (AMD Athlon Silver 3050U/ 4GB/ 256GB SSD/ Win11 Home),"₹30,680",Windows 11 OS,AMD Radeon,"15.6 inches, 1366 x 768 pixels",4 GB DDR4 RAM,256 GB SSD,1 Year Warranty,,"Dual Core, 2 Threads",3rd Gen AMD Athlon  3050U
696,Dell Inspiron 15 3501 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win11),"₹90,000",Windows 11 OS,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,1 TB SSD,1 Year Warranty,60,"Quad Core, 8 Threads",11th Gen Intel Core i5 1135G7 
697,Asus Vivobook 15 X1502ZA-EJ531WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹48,580",Windows 11 OS,Intel Integrated UHD,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
698,Dell Inspiron 5430 IN5430FR0KC001ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹63,990",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",8 GB LPDDR5  RAM,512 GB SSD,1 Year Warranty,,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i5 1335U
699,Lenovo IdeaPad 3 15ITL6 82H803LJIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),"₹41,990",Windows 11 OS,Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,63,"Quad Core, 8 Threads",11th Gen Intel Core i5 1155G7
700,Lenovo Legion Pro 7 2023 82WQ007TIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),"₹2,97,990",Windows 11 OS,12 GB NVIDIA Geforce RTX 4080,"16 inches, 2560 x 1600 pixels",32 GB DDR5 RAM,1 TB SSD,1 Year Warranty,85,"24 Cores (8P + 16E), 32 Threads",13th Gen Intel Core i9 13900HX
701,Lenovo IdeaPad Slim 5 82XD005RIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),"₹71,990",Windows 11 OS,Integrated Intel Iris Xe Graphics,"14 inches, 1920 x 1200 pixels",16 GB LPDDR5 RAM,512 GB SSD,2 Year Warranty,,"Octa Core (4P + 4E), 12 Threads",13th Gen Intel Core i5 13420H
702,Lenovo Legion Slim 5 82YA00DXIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),"₹1,40,789",Windows 11 OS,8 GB NVIDIA GeForce RTX 4060,"16 inches, 2560 x 1600 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,78,"10 Cores (6P + 4E), 16 Threads",13th Gen Intel Core i7 13620H
703,Lenovo Legion 5 Pro 82JQ010EIN Laptop (AMD Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),"₹1,03,395",Windows 11 OS,6 GB NVIDIA GeForce RTX 3060,"16 inches, 2560 x 1600 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,77,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800H
704,Lenovo IdeaPad 1 82VG00ESIN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),"₹38,990",Windows 11 OS,AMD Radeon 610M,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
705,Lenovo IdeaPad 5 Pro 82SN00F0IN Gaming Laptop (AMD Ryzen 7 6800HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹88,990",Windows 11  OS,4 GB NVIDIA GeForce RTX 3050,"16 inches, 2560 x 1600 pixels",16 GB LPDDR5 RAM,512 GB SSD,3 Year Warranty,66,"Octa Core, 16 Threads",6th Gen AMD Ryzen 7 6800HS 
706,MSI CreatorPro Z16 HX B13VKTO-214IN Laptop (13th Gen Core i9/ 64GB/ 2TB SSD/ Win11/ RTX 3000 Ada),"₹4,28,389",Windows 11 OS,8 GB NVIDIA RTX 3000 Ada,"16 inches, 2560 x 1600 pixels",64 GB DDR5 RAM,2 TB SSD,2 Year Warranty,89,24 Cores (8P + 16E),13th Gen Intel Core i9 13950HX
707,Lenovo IdeaPad Slim 3 82RK00EMIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹47,790",Windows 11 OS,‎Intel Iris Xe Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,62,"10 Cores (2P + 8E), 12 Threads",12th Gen Intel Core i5 1235U
708,Lenovo IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),"₹89,990",Windows 11 OS,Intel Integrated Iris Xe,"14 inches, 1920 x 1200 pixels, Touch Screen",16 GB LPDDR4X RAM,512 GB SSD,1 Year Warranty,65,"10 Cores (2P + 8E), 12 Threads",13th Gen Intel Core i7 1355U
709,MSI Bravo 15 B7ED-011IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),"₹79,990",Windows 11 OS,4 GB AMD Radeon RX6550M,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,512 GB SSD,1 Year Warranty,70,"Octa Core, 16 Threads",7th Gen AMD Ryzen 7 7735HS
710,HP 14s-dr3002TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),"₹26,990",Windows 11 OS,Intel UHD Graphics,"14 inches, 1366 x 768 pixels",8 GB DDR4  RAM,512 GB SSD,1 Year Warranty,,"Dual Core, 2 Threads",Intel Celeron N4500
711,Lenovo IdeaPad Slim 1 82VG00EVIN Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),"₹34,990",Windows 11 OS,AMD Radeon Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
712,Asus ROG Strix G15 G513RC-HN251WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),"₹88,990",Windows 11 OS,4 GB NVIDIA GeForce RTX RTX 3050,"15.6 inches, 1920 x 1080 pixels",16 GB DDR5 RAM,1 TB SSD,1 Year Warranty,71,"Octa Core, 16 Threads",6th Gen AMD Ryzen 7  6800H
713,Asus Vivobook 16 2023 X1605VA-MB957WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home),"₹95,689",Windows 11 OS,Integrated Intel Iris Xe Graphics,"16 inches, 1920 x 1200 pixels",16 GB DDR4 RAM,1 TB SSD,1 Year Warranty,73,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i9 13900H
714,Acer Chromebook CB314-3H NX.K04SI.007 Laptop (Intel Celeron N4500/ 8GB/ 128GB SSD/ Chrome OS),"₹23,990",Chrome OS,Intel Integrated UHD,"14 inches, 1280 x 1024 pixels",8 GB LPDDR4X RAM,128 GB SSD,1 Year Warranty,,"Dual Core, 2 Threads",Intel Celeron Dual Core N4500
715,Dell Latitude 14 3420 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),"₹1,04,999",Windows 11 OS,Intel Iris Xe Graphics,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,69,"Quad Core, 8 Threads",11th Gen Intel Core i7 1165G7
716,HP Zbook FireFly 14 G8 4F0W6PA Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 ),"₹89,999",Windows 11 OS,Intel UHD Graphics,"14 inches, 1920 x 1080 pixels",16 GB DDR4 RAM,512 GB SSD,1 Year Warranty,70,"Quad Core, 8 Threads",11th Gen Intel Core i5 1135G7
717,Dell Inspiron 15 3511 IN35117W5CCS01ORB1 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹47,290",Windows 11  OS,Intel Integrated UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",11th Gen Intel Core i5 1135G7
718,Asus Vivobook S14 Flip TN3402QA-LZ751WS Laptop (AMD Ryzen 7/ 16GB/ 1TB SSD/Win11),"₹75,000",Windows 11 OS,AMD Radeon Graphics,"14 inches, 1920 x 1200 pixels, Touch Screen",16 GB DDR4 RAM,1 TB SSD,1 Year Warranty,62,"Octa Core, 16 Threads",5th Gen AMD Ryzen 7 5800H
719,Lenovo IdeaPad 1 15AMN7 82VG00J5IN Laptop (AMD Ryzen 5 7520U / 8GB/ 512GB SSD/ Win11 Home),"₹45,990",Windows 11 OS,AMD Radeon 610M,"15.6 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 5 7520U
720,Dell Vostro 3520 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),"₹56,340",Windows 11 OS,Intel UHD Graphics,"15.6 inches, 1920 x 1080 pixels",8 GB DDR4 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",11th Gen Intel Core i5 1135G7
721,Lenovo V14 G4 Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),"₹31,990",Windows 11 OS,AMD Radeon,"14 inches, 1920 x 1080 pixels",8 GB LPDDR5 RAM,512 GB SSD,1 Year Warranty,,"Quad Core, 8 Threads",7th Gen AMD Ryzen 3 7320U
722,MSI Creator M16 B13VE-1271IN Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ RTX4050),"₹1,32,589",Windows 11 OS,6 GB NVIDIA GeForce RTX 4050,"16 inches, 1920 x 1200 pixels",32 GB DDR5 RAM,1 TB SSD,2 Year Warranty,82,"14 Cores (6P + 8E), 20 Threads",13th Gen Intel Core i7 13700H
